Serial number,Datum ID,Session ID,Data format version,Firmware version,App version,Date / time local,Timezone offset (mins),Date local (yyyy/MM/dd),Time local (hh:mm:ss),GPS lat (ddmm.mmmmm),GPS long (dddmm.mmmmm),GPS speed (km/h),GPS sat count,Timebase (s),Status,Battery remaining (%),Accel X,Accel Y,Accel Z,Tape position,Flow setpoint (mL/min),Flow total (mL/min),Flow1 (mL/min),Flow2 (mL/min),Sample temp (C),Sample RH (%),Sample dewpoint (C),Internal pressure (Pa),Internal temp (C),Optical config,UV Sen1,UV Sen2,UV Ref,UV ATN1,UV ATN2,UV K,Blue Sen1,Blue Sen2,Blue Ref,Blue ATN1,Blue ATN2,Blue K,Green Sen1,Green Sen2,Green Ref,Green ATN1,Green ATN2,Green K,Red Sen1,Red Sen2,Red Ref,Red ATN1,Red ATN2,Red K,IR Sen1,IR Sen2,IR Ref,IR ATN1,IR ATN2,IR K,UV BC1,UV BC2,UV BCc,Blue BC1,Blue BC2,Blue BCc,Green BC1,Green BC2,Green BCc,Red BC1,Red BC2,Red BCc,IR BC1,IR BC2,IR BCc,Readable status
MA200-0071,175044,96,1,1.1,1.4,2022-07-14T21:50:00,0,2022-07-14,21:50:00,37.9952988,23.81588036,0.1,11,60,128,100,20,1440,-31000,5,150,0,0,0,32.56,25.6,10.36,98276,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,653675,,913818,20.0779,"""","""",798027,,755227,15.792336,"""","""",809828,,766572,13.882412,"""","""",867207,,882335,11.253182,"""","""",614490,,917487,7.318275,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175045,96,1,1.1,1.4,2022-07-14T21:51:00,0,2022-07-14,21:51:00,37.99524862,23.81591189,0.1,11,60,128,100,-504,916,-28133,5,150,0,0,0,32.57,25.6,10.37,98276,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,653701,,914038,20.098,"""","""",797916,,755234,15.80859,"""","""",809836,,766640,13.896044,"""","""",867029,,882268,11.26444,"""","""",614516,,917620,7.326847,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175046,96,1,1.1,1.4,2022-07-14T21:52:00,0,2022-07-14,21:52:00,37.99526215,23.81590468,0,11,60,128,100,-420,992,-26688,5,150,0,0,0,32.57,25.6,10.37,98276,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,653354,,913762,20.12091,"""","""",797484,,754950,15.827002,"""","""",809744,,766691,13.912548,"""","""",867790,,883141,11.278135,"""","""",614534,,917723,7.336021,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175047,96,1,1.1,1.4,2022-07-14T21:53:00,0,2022-07-14,21:53:00,37.99524301,23.81589586,0,11,60,128,100,-416,1104,-27740,5,150,0,0,0,32.57,25.6,10.37,98276,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,653406,,914022,20.141854,"""","""",797196,,754813,15.844084,"""","""",819691,,776256,13.929928,"""","""",867591,,883054,11.290972,"""","""",614618,,917909,7.344898,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175048,96,1,1.1,1.4,2022-07-14T21:54:00,0,2022-07-14,21:54:00,37.99521655,23.81593448,0.1,11,60,128,100,-308,1064,-29352,5,150,0,0,0,32.56,25.6,10.36,98268,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,653364,,914156,20.163166,"""","""",797281,,755041,15.861031,"""","""",816491,,773314,13.945419,"""","""",867404,,883020,11.303846,"""","""",614663,,918103,7.354053,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175049,96,1,1.1,1.4,2022-07-14T21:55:01,0,2022-07-14,21:55:01,37.99529225,23.81589782,0.1,11,60,128,100,-404,1068,-28668,5,150,0,0,0,32.56,25.6,10.36,98248,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,653689,,914817,20.183316,"""","""",797142,,755015,15.876801,"""","""",809761,,767055,13.957495,"""","""",866411,,882091,11.316723,"""","""",614489,,917885,7.36269,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175050,96,1,1.1,1.4,2022-07-14T21:56:00,0,2022-07-14,21:56:00,37.99522799,23.81579387,0.5,10,60,128,100,-340,976,-26456,5,150,0,0,0,32.55,25.6,10.35,98272,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,653228,,914354,20.204812,"""","""",797477,,755465,15.893908,"""","""",809153,,766572,13.971729,"""","""",866500,,882276,11.327732,"""","""",614113,,917420,7.371711,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175051,96,1,1.1,1.4,2022-07-14T21:57:00,0,2022-07-14,21:57:00,37.99527764,23.81580186,0,10,60,128,100,-196,932,-28872,5,150,0,0,0,32.55,25.6,10.35,98264,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,653240,,914558,20.223134,"""","""",797132,,755247,15.909256,"""","""",809065,,766607,13.986427,"""","""",866434,,882330,11.340648,"""","""",614145,,917585,7.379017,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175052,96,1,1.1,1.4,2022-07-14T21:58:00,0,2022-07-14,21:58:00,37.99524897,23.81577128,0.4,10,60,128,100,-431,948,-27488,5,150,0,0,0,32.54,25.7,10.36,98244,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,652137,,913218,20.245102,"""","""",796672,,754937,15.927292,"""","""",808570,,766271,14.002317,"""","""",865647,,881618,11.35393,"""","""",613833,,917153,7.388782,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175053,96,1,1.1,1.4,2022-07-14T21:59:00,0,2022-07-14,21:59:00,37.99530137,23.81571484,0.1,10,60,128,100,-424,892,-26903,5,150,0,0,0,32.54,25.7,10.36,98268,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,651828,,913001,20.265214,"""","""",795904,,754350,15.943905,"""","""",808290,,766132,14.017548,"""","""",865369,,881449,11.365816,"""","""",613783,,917172,7.39706,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175054,96,1,1.1,1.4,2022-07-14T22:00:00,0,2022-07-14,22:00:00,37.99530137,23.81575352,0.3,10,60,128,100,-276,1140,-28712,5,150,0,0,0,32.53,25.7,10.35,98284,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,651680,,912978,20.28799,"""","""",795433,,754056,15.96274,"""","""",808095,,766049,14.03373,"""","""",865836,,882060,11.379344,"""","""",613558,,916897,7.405842,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175055,96,1,1.1,1.4,2022-07-14T22:01:00,0,2022-07-14,22:01:00,37.99529684,23.81575429,0.1,10,60,128,100,-239,984,-28763,5,150,0,0,0,32.53,25.7,10.35,98260,33,SINGLESPOT-UV-BLUE-GREEN-RED-IR,651382,,912767,20.309254,"""","""",795238,,753965,15.979845,"""","""",808069,,766175,14.048559,"""","""",865348,,881677,11.392461,"""","""",613681,,917207,7.415432,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175056,96,1,1.1,1.4,2022-07-14T22:02:00,0,2022-07-14,22:02:00,37.99529386,23.81586534,0.3,10,60,128,100,-388,1016,-27688,5,150,0,0,0,32.52,25.7,10.35,98232,32.94,SINGLESPOT-UV-BLUE-GREEN-RED-IR,651141,,912624,20.331966,"""","""",795042,,753955,15.998514,"""","""",808136,,766337,14.065237,"""","""",865317,,881756,11.40592,"""","""",613708,,917319,7.424625,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175057,96,1,1.1,1.4,2022-07-14T22:03:00,0,2022-07-14,22:03:00,37.99521577,23.81598574,0.1,10,60,128,100,-268,1076,-29919,5,150,0,0,0,32.5,25.7,10.34,98256,32.94,SINGLESPOT-UV-BLUE-GREEN-RED-IR,651273,,912997,20.352662,"""","""",794489,,753569,16.016157,"""","""",807760,,766095,14.080193,"""","""",864987,,881550,11.419234,"""","""",613505,,917112,7.433349,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175058,96,1,1.1,1.4,2022-07-14T22:04:00,0,2022-07-14,22:04:00,37.995166,23.81586438,0.1,10,60,128,100,-556,876,-25632,5,150,0,0,0,32.49,25.7,10.33,98260,32.94,SINGLESPOT-UV-BLUE-GREEN-RED-IR,650900,,912670,20.374088,"""","""",794860,,754058,16.033133,"""","""",807065,,765581,14.096172,"""","""",864785,,881464,11.43215,"""","""",613127,,916615,7.443672,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175059,96,1,1.1,1.4,2022-07-14T22:05:00,0,2022-07-14,22:05:00,37.99532783,23.81588948,0.2,10,60,128,100,-500,932,-27496,5,150,0,0,0,32.48,25.7,10.32,98284,32.94,SINGLESPOT-UV-BLUE-GREEN-RED-IR,650622,,912520,20.39676,"""","""",794327,,753674,16.0527,"""","""",806746,,765396,14.113028,"""","""",864076,,880824,11.445407,"""","""",612877,,916306,7.453151,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175060,96,1,1.1,1.4,2022-07-14T22:06:00,0,2022-07-14,22:06:00,37.99528491,23.8159157,0.3,10,60,128,100,-383,954,-28225,5,150,0,0,0,32.47,25.7,10.31,98264,32.94,SINGLESPOT-UV-BLUE-GREEN-RED-IR,649857,,911596,20.41896,"""","""",794172,,753673,16.069288,"""","""",806485,,765245,14.12977,"""","""",864113,,881012,11.459456,"""","""",612771,,916233,7.461479,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175061,96,1,1.1,1.4,2022-07-14T22:07:00,0,2022-07-14,22:07:00,37.99528295,23.81590301,0.1,10,60,128,100,-324,828,-28303,5,150,0,0,0,32.47,25.7,10.31,98236,32.94,SINGLESPOT-UV-BLUE-GREEN-RED-IR,649588,,911409,20.440738,"""","""",793208,,752887,16.086842,"""","""",806283,,765192,14.145554,"""","""",862787,,879742,11.471975,"""","""",612703,,916211,7.471657,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175062,96,1,1.1,1.4,2022-07-14T22:08:00,0,2022-07-14,22:08:00,37.99531782,23.81588721,0,10,60,128,100,-275,1162,-26558,5,150,0,0,0,32.45,25.7,10.31,98244,32.94,SINGLESPOT-UV-BLUE-GREEN-RED-IR,649180,,911042,20.461552,"""","""",792795,,752627,16.105421,"""","""",806068,,765092,14.16036,"""","""",863137,,880252,11.48705,"""","""",612672,,916281,7.480282,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175063,96,1,1.1,1.4,2022-07-14T22:09:00,0,2022-07-14,22:09:00,37.99536282,23.81585532,0.2,10,60,128,100,-500,888,-26752,5,150,0,0,0,32.44,25.7,10.3,98272,32.88,SINGLESPOT-UV-BLUE-GREEN-RED-IR,648886,,910864,20.483566,"""","""",792373,,752364,16.123331,"""","""",812587,,771442,14.178938,"""","""",862704,,879943,11.501057,"""","""",615262,,920226,7.490104,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175064,96,1,1.1,1.4,2022-07-14T22:10:00,0,2022-07-14,22:10:00,37.9952842,23.81587756,0.1,10,60,128,100,-488,988,-27652,5,150,0,0,0,32.44,25.7,10.3,98272,32.88,SINGLESPOT-UV-BLUE-GREEN-RED-IR,648528,,910483,20.503482,"""","""",796802,,756690,16.140867,"""","""",805870,,765156,14.192255,"""","""",862330,,879653,11.512462,"""","""",612487,,916150,7.498703,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175065,96,1,1.1,1.4,2022-07-14T22:11:00,0,2022-07-14,22:11:00,37.99525183,23.81589115,0.1,11,60,128,100,-239,1112,-27144,5,150,0,0,0,32.43,25.7,10.29,98256,32.88,SINGLESPOT-UV-BLUE-GREEN-RED-IR,648570,,910788,20.526214,"""","""",791796,,752132,16.160776,"""","""",805597,,765045,14.209909,"""","""",861615,,879079,11.527226,"""","""",614685,,919551,7.50917,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175066,96,1,1.1,1.4,2022-07-14T22:12:00,0,2022-07-14,22:12:00,37.9952563,23.81596756,0.2,11,60,128,100,-540,796,-26172,5,150,0,0,0,32.42,25.7,10.28,98244,32.88,SINGLESPOT-UV-BLUE-GREEN-RED-IR,648328,,910617,20.549102,"""","""",791984,,752410,16.180248,"""","""",804701,,764320,14.227392,"""","""",860984,,878581,11.54344,"""","""",614543,,919435,7.519623,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175067,96,1,1.1,1.4,2022-07-14T22:13:00,0,2022-07-14,22:13:00,37.995314,23.8158949,0.1,11,60,128,100,-84,1072,-31000,5,150,0,0,0,32.41,25.7,10.27,98260,32.88,SINGLESPOT-UV-BLUE-GREEN-RED-IR,652123,,916117,20.568408,"""","""",791614,,752169,16.195698,"""","""",804506,,764258,14.243067,"""","""",860774,,878465,11.555958,"""","""",614468,,919395,7.52697,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175068,96,1,1.1,1.4,2022-07-14T22:14:00,0,2022-07-14,22:14:00,37.99532586,23.81588989,0.1,11,60,128,100,62,1225,-31000,5,150,0,0,0,32.41,25.7,10.27,98240,32.81,SINGLESPOT-UV-BLUE-GREEN-RED-IR,651549,,915532,20.58876,"""","""",796042,,756525,16.212667,"""","""",804427,,764295,14.257582,"""","""",865740,,883628,11.568051,"""","""",614257,,919173,7.536155,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175069,96,1,1.1,1.4,2022-07-14T22:15:00,0,2022-07-14,22:15:00,37.99525714,23.81587404,0.1,11,60,128,100,48,1120,-31000,5,150,0,0,0,32.4,25.7,10.26,98232,32.81,SINGLESPOT-UV-BLUE-GREEN-RED-IR,651054,,915015,20.608676,"""","""",795127,,755757,16.228123,"""","""",807379,,767195,14.271559,"""","""",860623,,878477,11.57848,"""","""",614156,,919107,7.5434,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175070,96,1,1.1,1.4,2022-07-14T22:16:00,0,2022-07-14,22:16:00,37.99524796,23.8158614,0.1,11,60,128,100,-656,916,-26708,5,150,0,0,0,32.4,25.7,10.28,98252,32.81,SINGLESPOT-UV-BLUE-GREEN-RED-IR,650776,,914801,20.6278,"""","""",794969,,755734,16.244352,"""","""",817063,,776526,14.288027,"""","""",861293,,879302,11.590978,"""","""",614344,,919445,7.552513,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175071,96,1,1.1,1.4,2022-07-14T22:17:00,0,2022-07-14,22:17:00,37.99528718,23.815862,0.1,11,60,128,100,-441,1112,-31000,5,150,0,0,0,32.39,25.7,10.27,98268,32.81,SINGLESPOT-UV-BLUE-GREEN-RED-IR,650584,,914731,20.64682,"""","""",794551,,755443,16.259129,"""","""",820508,,779974,14.304394,"""","""",860297,,878393,11.602138,"""","""",614276,,919401,7.560344,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175072,96,1,1.1,1.4,2022-07-14T22:18:00,0,2022-07-14,22:18:00,37.99527431,23.8158794,0.1,11,60,128,100,-684,736,-24472,5,150,0,0,0,32.39,25.7,10.27,98272,32.81,SINGLESPOT-UV-BLUE-GREEN-RED-IR,646714,,909433,20.666752,"""","""",794529,,755542,16.275181,"""","""",820469,,779973,14.317793,"""","""",861342,,879565,11.614737,"""","""",614300,,919526,7.569694,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175073,96,1,1.1,1.4,2022-07-14T22:19:00,0,2022-07-14,22:19:00,37.9952842,23.81586158,0,11,60,128,100,-776,704,-24312,5,150,0,0,0,32.38,25.7,10.26,98260,32.81,SINGLESPOT-UV-BLUE-GREEN-RED-IR,650768,,915304,20.68428,"""","""",794229,,755397,16.290422,"""","""",816927,,776738,14.331705,"""","""",865962,,884377,11.625595,"""","""",613725,,918745,7.576317,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
MA200-0071,175074,96,1,1.1,1.4,2022-07-14T22:20:01,0,2022-07-14,22:20:01,37.99528438,23.81586254,0,11,60,128,100,-616,884,-27080,5,150,0,0,0,32.38,25.7,10.26,98244,32.81,SINGLESPOT-UV-BLUE-GREEN-RED-IR,650780,,915481,20.702632,"""","""",794632,,755865,16.304638,"""","""",819511,,779335,14.345676,"""","""",865086,,883557,11.637283,"""","""",613661,,918677,7.585041,"""","""",0,,,0,,,0,,,0,,,0,,,Flow unstable
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
